dataset,step,risk,effective_risk,action,cumulative_risk,workload,passive_recovery,risk_drain,mitigation_gain,workload_penalty,resilience
video,29429,0.16561042776960075,0.016561042776960074,observe,0.4141628620548196,0.05000000000000002,0.00244288092548439,0.0009936625666176044,0.0003,0.0017485431235257996,0.8778566289611215
video,29430,0.16560491022491744,0.016560491022491745,observe,0.41415683859511854,0.05000000000000002,0.0024428674207775704,0.0009936294613495046,0.0003,0.0017485431235257996,0.8778573237970237
video,29431,0.16560379618872254,0.016560379618872256,observe,0.41415094467018604,0.05000000000000002,0.002442853524059525,0.0009936227771323353,0.0003,0.0017485431235257996,0.8778580114204251
video,29432,0.16560012744155117,0.01656001274415512,observe,0.41414491962753375,0.05000000000000002,0.0024428397715914986,0.000993600764649307,0.0003,0.0017485431235257996,0.8778587073038415
video,29433,0.16559932675924946,0.016559932675924947,observe,0.41413905551835734,0.05000000000000002,0.0024428258539231696,0.0009935959605554968,0.0003,0.0017485431235257996,0.8778593940736834
video,29434,0.16559893209776905,0.016559893209776907,observe,0.41413338650739995,0.05000000000000002,0.002442812118526332,0.0009935935925866144,0.0003,0.0017485431235257996,0.8778600694760973
video,29435,0.16559883820826063,0.016559883820826064,observe,0.41412793486793,0.05000000000000002,0.0024427986104780543,0.0009935930292495638,0.0003,0.0017485431235257996,0.8778607319337999
video,29436,0.16559441168851685,0.016559441168851687,observe,0.4141222586420644,0.05000000000000002,0.0024427853613240027,0.0009935664701311011,0.0003,0.0017485431235257996,0.877861407701467
video,29437,0.16559283236698566,0.016559283236698568,observe,0.4141166515330804,0.05000000000000002,0.0024427718459706592,0.000993556994201914,0.0003,0.0017485431235257996,0.87786207942971
video,29438,0.16559217597496978,0.01655921759749698,observe,0.41411120306925414,0.05000000000000002,0.002442758411405801,0.0009935530558498188,0.0003,0.0017485431235257996,0.8778627416617402
video,29439,0.16558609551930062,0.016558609551930063,observe,0.414105364498414,0.05000000000000002,0.0024427451667651968,0.0009935165731158038,0.0003,0.0017485431235257996,0.8778634271318638
video,29440,0.16558560929596963,0.016558560929596965,observe,0.4140997108480744,0.05000000000000002,0.0024427314573627237,0.0009935136557758179,0.0003,0.0017485431235257996,0.8778641018099249
video,29441,0.1655853373371928,0.01655853373371928,observe,0.4140942561478707,0.05000000000000002,0.0024427179638015018,0.0009935120240231567,0.0003,0.0017485431235257996,0.8778647646261774
video,29442,0.1655797362209469,0.016557973622094692,observe,0.4140884595240506,0.05000000000000002,0.002442704707476453,0.0009934784173256815,0.0003,0.0017485431235257996,0.8778654477928023
video,29443,0.1655784944082315,0.016557849440823152,observe,0.41408277058391174,0.05000000000000002,0.0024426910441439544,0.000993470966449389,0.0003,0.0017485431235257996,0.877866124746971
video,29444,0.1655754297956636,0.01655754297956636,observe,0.4140770027401216,0.05000000000000002,0.00244267750506058,0.0009934525787739816,0.0003,0.0017485431235257996,0.8778668065497317
video,29445,0.16557274283151835,0.016557274283151836,observe,0.41407119691366856,0.05000000000000002,0.002442663869005366,0.00099343645698911,0.0003,0.0017485431235257996,0.8778674908382221
video,29446,0.16557165998135998,0.016557165998136,observe,0.4140655150352578,0.05000000000000002,0.0024426501832355576,0.00099342995988816,0.0003,0.0017485431235257996,0.8778681679380437
video,29447,0.16556895987810616,0.016556895987810617,observe,0.4140597904216581,0.05000000000000002,0.0024426366412391267,0.000993413759268637,0.0003,0.0017485431235257996,0.8778688476964883
video,29448,0.16556883878754614,0.016556883878754616,observe,0.4140542826835463,0.05000000000000002,0.0024426230460702337,0.000993413032725277,0.0003,0.0017485431235257996,0.8778695145863075
video,29449,0.16556447127273097,0.016556447127273097,observe,0.41404855850347755,0.05000000000000002,0.0024426097082738507,0.0009933868276363858,0.0003,0.0017485431235257996,0.8778701943434191
video,29450,0.16556311465667903,0.016556311465667904,observe,0.4140429276290063,0.05000000000000002,0.0024425961131316187,0.0009933786879400743,0.0003,0.0017485431235257996,0.8778708686450848
video,29451,0.16555939872149664,0.016555939872149664,observe,0.4140371503959957,0.05000000000000002,0.0024425826270983043,0.0009933563923289798,0.0003,0.0017485431235257996,0.8778715517563282
video,29452,0.165559031195632,0.0165559031195632,observe,0.41403156749971903,0.05000000000000002,0.002442568964873435,0.000993354187173792,0.0003,0.0017485431235257996,0.877872223410502
video,29453,0.1655531021062388,0.01655531021062388,observe,0.4140256150103542,0.05000000000000002,0.0024425555317899605,0.0009933186126374327,0.0003,0.0017485431235257996,0.8778729172061287
video,29454,0.1655521104775618,0.01655521104775618,observe,0.4140198014576962,0.05000000000000002,0.002442541655877426,0.0009933126628653708,0.0003,0.0017485431235257996,0.8778736030756149
video,29455,0.1655517578689749,0.016555175786897493,observe,0.4140141851862858,0.05000000000000002,0.002442527938487702,0.0009933105472138496,0.0003,0.0017485431235257996,0.8778742773433629
video,29456,0.16554047648145223,0.016554047648145224,observe,0.4140076654269796,0.05000000000000002,0.0024425144531327425,0.0009932428588887135,0.0003,0.0017485431235257996,0.8778750058140811
video,29457,0.1655391692938919,0.01655391692938919,observe,0.4140012757392896,0.05000000000000002,0.0024424998837183787,0.0009932350157633512,0.0003,0.0017485431235257996,0.8778757275585103
video,29458,0.16553721639658683,0.016553721639658684,observe,0.41399494634937667,0.05000000000000002,0.0024424854488297944,0.000993223298379521,0.0003,0.0017485431235257996,0.8778764465854347
video,29459,0.16553597597491687,0.016553597597491688,observe,0.41398874609289327,0.05000000000000002,0.002442471068291305,0.0009932158558495013,0.0003,0.0017485431235257996,0.8778771586743507
video,29460,0.16553535036563957,0.016553535036563958,observe,0.4139827312857415,0.05000000000000002,0.0024424568265129865,0.0009932121021938374,0.0003,0.0017485431235257996,0.877877860275144
video,29461,0.1655344111153605,0.01655344111153605,observe,0.41397686314584786,0.05000000000000002,0.0024424427944971195,0.000993206466692163,0.0003,0.0017485431235257996,0.8778785534794231
video,29462,0.16552881300923616,0.016552881300923618,observe,0.41397066992093756,0.05000000000000002,0.0024424289304115377,0.000993172878055417,0.0003,0.0017485431235257996,0.8778792664082534
video,29463,0.16552726148592892,0.01655272614859289,observe,0.41396456927269293,0.05000000000000002,0.0024424146718349314,0.0009931635689155735,0.0003,0.0017485431235257996,0.877879974387647
video,29464,0.16552326808954348,0.01655232680895435,observe,0.41395831331073957,0.05000000000000002,0.0024424005122470607,0.000993139608537261,0.0003,0.0017485431235257996,0.8778806921678309
video,29465,0.16551899910770093,0.016551899910770093,observe,0.41395188068908007,0.05000000000000002,0.0024423861566433814,0.0009931139946462056,0.0003,0.0017485431235257996,0.8778814212063023
video,29466,0.16551842930871496,0.0165518429308715,observe,0.41394564839238834,0.05000000000000002,0.002442371575873954,0.0009931105758522899,0.0003,0.0017485431235257996,0.8778821390827981
video,29467,0.1655177130783233,0.016551771307832332,observe,0.4139395937645251,0.05000000000000002,0.0024423572183440378,0.00099310627846994,0.0003,0.0017485431235257996,0.8778828468991464
video,29468,0.1655164409271143,0.01655164409271143,observe,0.4139336541066555,0.05000000000000002,0.0024423430620170716,0.0009930986455626858,0.0003,0.0017485431235257996,0.8778835481920749
video,29469,0.16551570201427773,0.016551570201427775,observe,0.41392787814381704,0.05000000000000002,0.0024423290361585016,0.0009930942120856664,0.0003,0.0017485431235257996,0.8778842398926219
video,29470,0.1655143086317534,0.01655143086317534,observe,0.4139221938812397,0.05000000000000002,0.0024423152021475626,0.0009930858517905204,0.0003,0.0017485431235257996,0.8778849261194531
video,29471,0.16551316599079033,0.016551316599079033,observe,0.4139166227250691,0.05000000000000002,0.0024423014776109374,0.000993078995944742,0.0003,0.0017485431235257996,0.8778856054775935
video,29472,0.1655131462548148,0.01655131462548148,observe,0.41391127244154785,0.05000000000000002,0.0024422878904481293,0.0009930788775288888,0.0003,0.0017485431235257996,0.8778862713669869
video,29473,0.16551227066973537,0.016551227066973536,observe,0.41390604861085944,0.05000000000000002,0.002442274572660261,0.0009930736240184122,0.0003,0.0017485431235257996,0.8778869291921029
video,29474,0.16550956976717807,0.016550956976717806,observe,0.4139007636431429,0.05000000000000002,0.0024422614161579426,0.0009930574186030683,0.0003,0.0017485431235257996,0.8778875900661319
video,29475,0.16550529307592934,0.016550529307592935,observe,0.41389526240501007,0.05000000000000002,0.0024422481986773616,0.000993031758455576,0.0003,0.0017485431235257996,0.8778882633828279
video,29476,0.16550284124829437,0.016550284124829437,observe,0.4138897360336391,0.05000000000000002,0.0024422347323434426,0.0009930170474897661,0.0003,0.0017485431235257996,0.8778889379441557
video,29477,0.16549060785592126,0.016549060785592127,observe,0.4138832073778857,0.05000000000000002,0.0024422212411168865,0.0009929436471355275,0.0003,0.0017485431235257996,0.8778896724146112
video,29478,0.16548939137347446,0.016548939137347448,observe,0.4138768182201177,0.05000000000000002,0.002442206551707775,0.0009929363482408468,0.0003,0.0017485431235257996,0.8778903994945524
video,29479,0.16548670088323214,0.016548670088323215,observe,0.41387041557963616,0.05000000000000002,0.0024421920101089525,0.000992920205299393,0.0003,0.0017485431235257996,0.8778911281758361
video,29480,0.1654835029396362,0.01654835029396362,observe,0.4138639492504143,0.05000000000000002,0.0024421774364832773,0.0009929010176378172,0.0003,0.0017485431235257996,0.8778918614711557
video,29481,0.16547765175041232,0.016547765175041234,observe,0.41385715645543897,0.05000000000000002,0.0024421627705768856,0.000992865910502474,0.0003,0.0017485431235257996,0.8778926152077042
video,29482,0.16547752219528208,0.01654775221952821,observe,0.4138506224167496,0.05000000000000002,0.0024421476958459156,0.0009928651331716925,0.0003,0.0017485431235257996,0.8778933546468527
video,29483,0.1654766712041747,0.01654766712041747,observe,0.41384426464049706,0.05000000000000002,0.002442132907062946,0.000992860027225048,0.0003,0.0017485431235257996,0.8778940844031647
video,29484,0.16547665421798197,0.016547665421798197,observe,0.41383815947667535,0.05000000000000002,0.0024421183119367053,0.0009928599253078917,0.0003,0.0017485431235257996,0.8778947996662678
video,29485,0.16547197828926388,0.01654719782892639,observe,0.4138318309265347,0.05000000000000002,0.0024421040066746435,0.0009928318697355833,0.0003,0.0017485431235257996,0.8778955286796811
video,29486,0.16546884933503445,0.016546884933503446,observe,0.4138254426229767,0.05000000000000002,0.0024420894264063774,0.0009928130960102067,0.0003,0.0017485431235257996,0.8778962618865515
video,29487,0.16546450375888405,0.016546450375888404,observe,0.41381887529394606,0.05000000000000002,0.002442074762268971,0.0009927870225533042,0.0003,0.0017485431235257996,0.8778970065027413
video,29488,0.16546241405505419,0.01654624140550542,observe,0.41381236168769364,0.05000000000000002,0.0024420598699451744,0.0009927744843303253,0.0003,0.0017485431235257996,0.8778977487648303
video,29489,0.16546228835512855,0.016546228835512856,observe,0.41380609605569874,0.05000000000000002,0.002442045024703394,0.0009927737301307713,0.0003,0.0017485431235257996,0.8778984769358771
video,29490,0.1654562746732021,0.01654562746732021,observe,0.41379947968079095,0.05000000000000002,0.0024420304612824584,0.0009927376480392126,0.0003,0.0017485431235257996,0.8778992266255945
video,29491,0.1654513832676122,0.01654513832676122,observe,0.4137926388203205,0.05000000000000002,0.00244201546748811,0.000992708299605673,0.0003,0.0017485431235257996,0.8778999906699512
video,29492,0.16545107208230056,0.016545107208230058,observe,0.41378604047573775,0.05000000000000002,0.0024420001866009766,0.0009927064324938035,0.0003,0.0017485431235257996,0.8779007413005325
video,29493,0.16545016701740306,0.016545016701740307,observe,0.4137796155584485,0.05000000000000002,0.0024419851739893497,0.0009927010021044183,0.0003,0.0017485431235257996,0.8779014823488915
video,29494,0.16544809571700692,0.01654480957170069,observe,0.4137732405078112,0.05000000000000002,0.002441970353022169,0.0009926885743020415,0.0003,0.0017485431235257996,0.8779022210040859
video,29495,0.1654465371862358,0.01654465371862358,observe,0.41376696460612233,0.05000000000000002,0.0024419555799182822,0.0009926792231174147,0.0003,0.0017485431235257996,0.877902954237361
video,29496,0.16544646001842037,0.016544646001842037,observe,0.41376093202371944,0.05000000000000002,0.0024419409152527803,0.0009926787601105221,0.0003,0.0017485431235257996,0.8779036732689773
video,29497,0.16544438120563837,0.01654443812056384,observe,0.4137549328633345,0.05000000000000002,0.0024419265346204535,0.0009926662872338302,0.0003,0.0017485431235257996,0.8779043903928382
video,29498,0.16544407051865692,0.016544407051865693,observe,0.4137491426006668,0.05000000000000002,0.0024419121921432363,0.0009926644231119416,0.0003,0.0017485431235257996,0.8779050950383436
video,29499,0.16544238050642263,0.016544238050642264,observe,0.4137434149472824,0.05000000000000002,0.0024418980992331287,0.000992654283038536,0.0003,0.0017485431235257996,0.8779057957310124
video,29500,0.16544052405301113,0.016544052405301112,observe,0.41373773075469217,0.05000000000000002,0.0024418840853797532,0.0009926431443180667,0.0003,0.0017485431235257996,0.8779064935485482
video,29501,0.16543706369518044,0.016543706369518043,observe,0.41373192789402247,0.05000000000000002,0.002441870129029036,0.0009926223821710826,0.0003,0.0017485431235257996,0.8779071981718803
video,29502,0.16543599627932307,0.016543599627932306,observe,0.4137262504061938,0.05000000000000002,0.0024418560365623934,0.0009926159776759383,0.0003,0.0017485431235257996,0.877907895107241
video,29503,0.16543451833565812,0.01654345183356581,observe,0.41372065222351184,0.05000000000000002,0.00244184209785518,0.0009926071100139486,0.0003,0.0017485431235257996,0.8779085869715564
video,29504,0.16543292853731997,0.016543292853732,observe,0.4137151189883034,0.05000000000000002,0.0024418282605688725,0.00099259757122392,0.0003,0.0017485431235257996,0.8779092745373754
video,29505,0.16543051924106147,0.01654305192410615,observe,0.4137095661528774,0.05000000000000002,0.0024418145092524914,0.0009925831154463688,0.0003,0.0017485431235257996,0.8779099628076558
video,29506,0.16542994571412967,0.016542994571412967,observe,0.4137041780781752,0.05000000000000002,0.0024418007438468847,0.000992579674284778,0.0003,0.0017485431235257996,0.8779106407536921
video,29507,0.1654295229737381,0.016542952297373813,observe,0.413698963252422,0.05000000000000002,0.0024417871849261585,0.0009925771378424288,0.0003,0.0017485431235257996,0.87791130767725
video,29508,0.16542678343103043,0.016542678343103044,observe,0.41369368306542814,0.05000000000000002,0.002441773846455,0.0009925607005861826,0.0003,0.0017485431235257996,0.8779119776995931
video,29509,0.16541985760974037,0.01654198576097404,observe,0.413687921503785,0.05000000000000002,0.0024417604460081387,0.0009925191456584424,0.0003,0.0017485431235257996,0.877912675876417
video,29510,0.16541884444643062,0.01654188444464306,observe,0.41368228908827664,0.05000000000000002,0.0024417464824716606,0.0009925130666785837,0.0003,0.0017485431235257996,0.8779133661686842
video,29511,0.16541655965804547,0.016541655965804546,observe,0.4136766534905501,0.05000000000000002,0.002441732676626316,0.0009924993579482728,0.0003,0.0017485431235257996,0.8779140563638363
video,29512,0.16541364853547988,0.01654136485354799,observe,0.4136709522044761,0.05000000000000002,0.0024417188727232733,0.0009924818912128792,0.0003,0.0017485431235257996,0.8779147502218209
video,29513,0.16541299948410879,0.01654129994841088,observe,0.41366541406470786,0.05000000000000002,0.002441704995563583,0.0009924779969046529,0.0003,0.0017485431235257996,0.877915434096954
video,29514,0.16540858897275384,0.016540858897275384,observe,0.41365965639939495,0.05000000000000002,0.002441691318060919,0.000992451533836523,0.0003,0.0017485431235257996,0.8779161307576526
video,29515,0.16540616193916846,0.016540616193916845,observe,0.41365388633733596,0.05000000000000002,0.0024416773848469474,0.0009924369716350107,0.0003,0.0017485431235257996,0.8779168280473387
video,29516,0.16540148573024802,0.016540148573024802,observe,0.4136478794568673,0.05000000000000002,0.0024416634390532254,0.000992408914381488,0.0003,0.0017485431235257996,0.8779175394484847
video,29517,0.16540103106026469,0.01654010310602647,observe,0.4136420673846191,0.05000000000000002,0.002441649211030306,0.0009924061863615882,0.0003,0.0017485431235257996,0.8779182393496276
video,29518,0.16540062479657927,0.01654006247965793,observe,0.4136364471688923,0.05000000000000002,0.002441635213007447,0.0009924037487794757,0.0003,0.0017485431235257996,0.8779189276903298
video,29519,0.1653973854925894,0.01653973854925894,observe,0.41363072783139554,0.05000000000000002,0.002441621446193405,0.0009923843129555363,0.0003,0.0017485431235257996,0.8779196217000418
video,29520,0.16539343381354182,0.016539343381354182,observe,0.4136248420994939,0.05000000000000002,0.0024416075659991644,0.0009923606028812509,0.0003,0.0017485431235257996,0.877920325539634
video,29521,0.16539265217464358,0.01653926521746436,observe,0.4136191136329785,0.05000000000000002,0.002441593489207321,0.0009923559130478616,0.0003,0.0017485431235257996,0.8779210199922676
video,29522,0.16539211078629143,0.016539211078629143,observe,0.4136135601662885,0.05000000000000002,0.0024415796001546488,0.0009923526647177485,0.0003,0.0017485431235257996,0.8779217038041787
video,29523,0.16538712606579054,0.016538712606579055,observe,0.413607730366216,0.05000000000000002,0.0024415659239164266,0.0009923227563947432,0.0003,0.0017485431235257996,0.8779224038481745
video,29524,0.16538712370563508,0.016538712370563508,observe,0.4136021335221308,0.05000000000000002,0.002441551923036509,0.0009923227422338103,0.0003,0.0017485431235257996,0.8779230899054514
video,29525,0.16538672850179342,0.016538672850179344,observe,0.4135967210314249,0.05000000000000002,0.0024415382018909714,0.0009923203710107606,0.0003,0.0017485431235257996,0.8779237646128059
video,29526,0.1653843244490914,0.01653843244490914,observe,0.41359128463507705,0.05000000000000002,0.002441524707743883,0.0009923059466945482,0.0003,0.0017485431235257996,0.8779244402503293
video,29527,0.16538075310216432,0.01653807531021643,observe,0.4135857085598904,0.05000000000000002,0.0024415111949934133,0.0009922845186129859,0.0003,0.0017485431235257996,0.8779251238031839
video,29528,0.16537694127360283,0.016537694127360284,observe,0.41357997434485505,0.05000000000000002,0.0024414975239363222,0.000992261647641617,0.0003,0.0017485431235257996,0.8779258165559527
video,29529,0.16537573423736465,0.016537573423736466,observe,0.4135743487947973,0.05000000000000002,0.0024414836688809462,0.0009922544054241879,0.0003,0.0017485431235257996,0.8779265026958837
video,29530,0.165370434402884,0.0165370434402884,observe,0.4135684182832938,0.05000000000000002,0.0024414699460823266,0.000992222606417304,0.0003,0.0017485431235257996,0.8779272069120229
video,29531,0.1653690604680597,0.01653690604680597,observe,0.413562587598768,0.05000000000000002,0.002441455861759543,0.0009922143628083582,0.0003,0.0017485431235257996,0.8779279052874482
video,29532,0.16536891311409926,0.016536891311409927,observe,0.4135569754062272,0.05000000000000002,0.002441441894251035,0.0009922134786845957,0.0003,0.0017485431235257996,0.8779285905794888
video,29533,0.16536750739923953,0.016536750739923955,observe,0.41355144712990205,0.05000000000000002,0.002441428188410224,0.0009922050443954373,0.0003,0.0017485431235257996,0.8779292705999777
video,29534,0.16536697722925128,0.01653669772292513,observe,0.4135460869676311,0.05000000000000002,0.002441414588000446,0.0009922018633755077,0.0003,0.0017485431235257996,0.8779299402010768
video,29535,0.165366735981381,0.0165366735981381,observe,0.413540917087064,0.05000000000000002,0.0024414011959784632,0.000992200415888286,0.0003,0.0017485431235257996,0.8779305978576412
video,29536,0.1653650738585725,0.01653650738585725,observe,0.41353578778943867,0.05000000000000002,0.002441388042847177,0.000992190443151435,0.0003,0.0017485431235257996,0.8779312523338111
video,29537,0.16536315733480567,0.016536315733480567,observe,0.4135306720113417,0.05000000000000002,0.0024413749533237785,0.000992178944008834,0.0003,0.0017485431235257996,0.8779319052196002
video,29538,0.16536303529558705,0.016536303529558705,observe,0.4135257486604467,0.05000000000000002,0.0024413618956079966,0.0009921782117735221,0.0003,0.0017485431235257996,0.8779325457799088
video,29539,0.1653607812814788,0.01653607812814788,observe,0.41352079684217674,0.05000000000000002,0.0024413490844018247,0.0009921646876888729,0.0003,0.0017485431235257996,0.8779331870530959
video,29540,0.16535755343694872,0.016535755343694874,observe,0.41351572031218453,0.05000000000000002,0.002441336258938083,0.0009921453206216924,0.0003,0.0017485431235257996,0.8779338348678865
video,29541,0.16535712792264345,0.016535712792264345,observe,0.41351080429196146,0.05000000000000002,0.002441323302642271,0.0009921427675358607,0.0003,0.0017485431235257996,0.877934472279467
video,29542,0.1653497537829399,0.01653497537829399,observe,0.413505347498577,0.05000000000000002,0.0024413105544106605,0.0009920985226976394,0.0003,0.0017485431235257996,0.8779351411876541
video,29543,0.16534473966725657,0.01653447396672566,observe,0.41349960756535953,0.05000000000000002,0.002441297176246917,0.0009920684380035395,0.0003,0.0017485431235257996,0.8779358268023717
video,29544,0.16534053740867996,0.016534053740867995,observe,0.4134936770036131,0.05000000000000002,0.002441283463952566,0.0009920432244520797,0.0003,0.0017485431235257996,0.8779365239183463
video,29545,0.1653365373141004,0.01653365373141004,observe,0.4134875836548786,0.05000000000000002,0.002441269521633074,0.0009920192238846023,0.0003,0.0017485431235257996,0.8779372310925689
video,29546,0.165335214673557,0.0165335214673557,observe,0.41348160177603915,0.05000000000000002,0.002441255378148621,0.000992011288041342,0.0003,0.0017485431235257996,0.8779379320591504
video,29547,0.16533465549157045,0.016533465549157047,observe,0.4134758032541546,0.05000000000000002,0.0024412413588169924,0.0009920079329494228,0.0003,0.0017485431235257996,0.8779386223614921
video,29548,0.1653325334541769,0.01653325334541769,observe,0.41347002446940606,0.05000000000000002,0.0024412275527701576,0.0009919952007250612,0.0003,0.0017485431235257996,0.8779393115900115
video,29549,0.1653266743976504,0.01653266743976504,observe,0.4134638909303949,0.05000000000000002,0.0024412137681997705,0.0009919600463859023,0.0003,0.0017485431235257996,0.8779400221882995
video,29550,0.1653239193704515,0.01653239193704515,observe,0.4134577272302242,0.05000000000000002,0.0024411995562340105,0.000991943516222709,0.0003,0.0017485431235257996,0.877940735104785
video,29551,0.16532292162833734,0.016532292162833733,observe,0.413451710303849,0.05000000000000002,0.0024411852979043004,0.0009919375297700239,0.0003,0.0017485431235257996,0.8779414397493934
video,29552,0.16532208862070874,0.016532208862070876,observe,0.41344585075376583,0.05000000000000002,0.0024411712050121316,0.0009919325317242526,0.0003,0.0017485431235257996,0.8779421352991554
video,29553,0.1653212760114508,0.016532127601145082,observe,0.4134401443247603,0.05000000000000002,0.0024411572940168914,0.0009919276560687049,0.0003,0.0017485431235257996,0.8779428218135777
video,29554,0.16531827242242605,0.016531827242242607,observe,0.4134343657940125,0.05000000000000002,0.0024411435637284452,0.0009919096345345564,0.0003,0.0017485431235257996,0.8779435126192459
video,29555,0.16531709547421514,0.016531709547421513,observe,0.41342870070967347,0.05000000000000002,0.002441129747615083,0.0009919025728452908,0.0003,0.0017485431235257996,0.8779441966704898
video,29556,0.16531300249887698,0.0165313002498877,observe,0.4134228529311742,0.05000000000000002,0.002441116066590203,0.000991878014993262,0.0003,0.0017485431235257996,0.877944891598561
video,29557,0.16531179540701255,0.016531179540701255,observe,0.41341711835462847,0.05000000000000002,0.0024411021680287794,0.0009918707724420753,0.0003,0.0017485431235257996,0.8779455798706218
video,29558,0.16531100661697906,0.016531100661697908,observe,0.41341153428214117,0.05000000000000002,0.0024410884025875637,0.0009918660397018745,0.0003,0.0017485431235257996,0.8779462591099817
video,29559,0.16530903692536925,0.016530903692536927,observe,0.4134059766033924,0.05000000000000002,0.002441074817800366,0.0009918542215522155,0.0003,0.0017485431235257996,0.877946936582704
video,29560,0.16530843043947774,0.016530843043947776,observe,0.41340058058320445,0.05000000000000002,0.002441061268345921,0.0009918505826368666,0.0003,0.0017485431235257996,0.8779476041448872
video,29561,0.1653083874527414,0.01653083874527414,observe,0.4133953961051504,0.05000000000000002,0.002441047917102257,0.0009918503247164485,0.0003,0.0017485431235257996,0.8779482586137471
video,29562,0.16530814974461813,0.016530814974461815,observe,0.41339039523540616,0.05000000000000002,0.0024410348277250572,0.000991848898467709,0.0003,0.0017485431235257996,0.8779489014194787
video,29563,0.1653063833342164,0.01653063833342164,observe,0.41338541775941157,0.05000000000000002,0.0024410219716104265,0.0009918383000052985,0.0003,0.0017485431235257996,0.877949541967558
video,29564,0.16529968779125553,0.016529968779125555,observe,0.4133799698281606,0.05000000000000002,0.0024410091606488393,0.0009917981267475332,0.0003,0.0017485431235257996,0.8779502098779335
video,29565,0.16529737866603977,0.01652973786660398,observe,0.4133745089016382,0.05000000000000002,0.0024409958024413305,0.0009917842719962388,0.0003,0.0017485431235257996,0.8779508782848527
video,29566,0.16529450883756056,0.016529450883756056,observe,0.4133689794293287,0.05000000000000002,0.002440982434302945,0.0009917670530253633,0.0003,0.0017485431235257996,0.8779515505426044
video,29567,0.16529214233750242,0.016529214233750242,observe,0.4133634344859058,0.05000000000000002,0.0024409689891479115,0.0009917528540250144,0.0003,0.0017485431235257996,0.8779522235542015
video,29568,0.1652875823195276,0.01652875823195276,observe,0.41335765533842234,0.05000000000000002,0.002440955528915969,0.0009917254939171656,0.0003,0.0017485431235257996,0.8779529104656746
video,29569,0.16528580316504637,0.01652858031650464,observe,0.41335192944139004,0.05000000000000002,0.0024409417906865083,0.0009917148189902782,0.0003,0.0017485431235257996,0.877953594313845
video,29570,0.16528522860247163,0.016528522860247166,observe,0.4133463751239816,0.05000000000000002,0.0024409281137230997,0.00099171137161483,0.0003,0.0017485431235257996,0.8779542679324275
video,29571,0.16528477541169925,0.016528477541169925,observe,0.4133409976601922,0.05000000000000002,0.0024409146413514504,0.0009917086524701955,0.0003,0.0017485431235257996,0.8779549307977829
video,29572,0.16528045393152305,0.016528045393152304,observe,0.4133354031469368,0.05000000000000002,0.002440901384044343,0.0009916827235891383,0.0003,0.0017485431235257996,0.8779556063347121
video,29573,0.16527700564174913,0.016527700564174914,observe,0.4133296875852342,0.05000000000000002,0.0024408878733057572,0.0009916620338504948,0.0003,0.0017485431235257996,0.8779562890506416
video,29574,0.1652739226505429,0.01652739226505429,observe,0.4133238923468791,0.05000000000000002,0.002440874218987168,0.0009916435359032573,0.0003,0.0017485431235257996,0.8779569766101997
video,29575,0.16527310510102078,0.01652731051010208,observe,0.413318247163106,0.05000000000000002,0.002440860467796007,0.0009916386306061246,0.0003,0.0017485431235257996,0.8779576553238637
video,29576,0.16526743581201717,0.01652674358120172,observe,0.41331226085778344,0.05000000000000002,0.002440846893522726,0.000991604614872103,0.0003,0.0017485431235257996,0.8779583544789885
video,29577,0.16526693303997572,0.016526693303997572,observe,0.41330646372746965,0.05000000000000002,0.0024408329104202296,0.0009916015982398543,0.0003,0.0017485431235257996,0.877959042667643
video,29578,0.16526315133757982,0.016526315133757984,observe,0.4133005203121288,0.05000000000000002,0.0024408191466471396,0.000991578908025479,0.0003,0.0017485431235257996,0.8779597397827389
video,29579,0.16526194357651314,0.016526194357651316,observe,0.41329469385729495,0.05000000000000002,0.002440805204345222,0.0009915716614590788,0.0003,0.0017485431235257996,0.8779604302020991
video,29580,0.16525976480910295,0.016525976480910295,observe,0.41328888258391344,0.05000000000000002,0.0024407913959580176,0.0009915585888546177,0.0003,0.0017485431235257996,0.8779611198856767
video,29581,0.16525346515687234,0.016525346515687236,observe,0.4132826737962441,0.05000000000000002,0.002440777602286466,0.000991520790941234,0.0003,0.0017485431235257996,0.8779618335734961
video,29582,0.1652529128455782,0.01652529128455782,observe,0.41327665812895215,0.05000000000000002,0.002440763328530078,0.0009915174770734692,0.0003,0.0017485431235257996,0.8779625363014268
video,29583,0.16524934907189637,0.016524934907189637,observe,0.4132705267109837,0.05000000000000002,0.002440749273971463,0.0009914960944313782,0.0003,0.0017485431235257996,0.877963246357441
video,29584,0.16524836756599556,0.01652483675659956,observe,0.4132645423991439,0.05000000000000002,0.002440735072851179,0.0009914902053959735,0.0003,0.0017485431235257996,0.8779639481013704
video,29585,0.16524190884578088,0.01652419088457809,observe,0.4132581515877562,0.05000000000000002,0.0024407210379725932,0.0009914514530746854,0.0003,0.0017485431235257996,0.8779646745627424
video,29586,0.1652412514935555,0.016524125149355553,observe,0.4132519506736015,0.05000000000000002,0.002440706508745152,0.000991447508961333,0.0003,0.0017485431235257996,0.8779653904390005
video,29587,0.1652409135534168,0.01652409135534168,observe,0.4132459640019991,0.05000000000000002,0.0024406921912199907,0.000991445481320501,0.0003,0.0017485431235257996,0.8779660940253742
